feature,family,present_in_training,present_in_validation,dtype_training,dtype_validation,null_count_training,null_count_validation,source_evidence_count,source_files,source_lines,source_operations,source_expressions,candidate_source_columns,has_shift,has_negative_shift,has_positive_shift,has_rolling,has_centered_rolling,has_expanding,has_diff,has_pct_change,has_forward_operation,has_future_named_signal,target_context_evidence,feature_context_evidence,temporal_direction,causal_assessment,production_verdict,notes
occupancy_rate_roll_count_1h,other,True,True,int64,int64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[89],[],['occupancy_rate_roll_count_1h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_count_2h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_count_3h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_count_6h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_coverage_ratio_12h,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_coverage_ratio_1d,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_coverage_ratio_1h,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_coverage_ratio_2h,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_coverage_ratio_3h,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_coverage_ratio_6h,other,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_max_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_max_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_max_1h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[85],[],['occupancy_rate_roll_max_1h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_max_2h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_max_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_max_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_mean_12h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[77],[],['occupancy_rate_roll_mean_12h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_mean_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_mean_1h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[73],[],['occupancy_rate_roll_mean_1h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_mean_2h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[74],[],['occupancy_rate_roll_mean_2h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_mean_3h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[75],[],['occupancy_rate_roll_mean_3h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_mean_6h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[76],[],['occupancy_rate_roll_mean_6h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_median_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_median_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_median_1h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[87],[],['occupancy_rate_roll_median_1h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_median_2h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_median_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_median_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_min_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_min_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_min_1h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[84],[],['occupancy_rate_roll_min_1h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_min_2h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_min_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_min_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_missing_12h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_missing_1d,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_missing_1h,other,True,True,int64,int64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[90],[],['occupancy_rate_roll_missing_1h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_missing_2h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_missing_3h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_missing_6h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_std_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_std_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_std_1h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[80],[],['occupancy_rate_roll_std_1h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_std_2h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[81],[],['occupancy_rate_roll_std_2h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_std_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_std_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_trend_12h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_trend_1d,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_trend_1h,historical,True,True,float64,float64,0,0,1,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]",[92],[],['occupancy_rate_roll_trend_1h'],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_rate_roll_trend_2h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_trend_3h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_rate_roll_trend_6h,historical,True,True,float64,float64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupancy_state_valid,other,True,True,bool,bool,0,0,3,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\occupancy_features.py""]","[82, 142, 834]",[],"['occupancy_state_valid', '""occupancy_state_valid"",', '""occupancy_state_valid""']",[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupancy_within_capacity,current_state,True,True,bool,bool,0,0,3,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\occupancy_features.py""]","[81, 141, 828]",[],"['occupancy_within_capacity', '""occupancy_within_capacity"",', '""occupancy_within_capacity""']",[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupied_ratio,current_state,True,True,float64,float64,0,0,121,"[""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\data\\dataset_audit.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\data\\dataset_builder.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\data\\temporal.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\data\\temporal_normalizer.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\data\\transformers.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\data\\validators.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\demand_features.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\feature_pipeline.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\lag_features.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\occupancy_features.py"", ""C:\\agano\\Oshwal\\docs\\Project\\smart-parking-system\\backend\\app\\ml\\features\\rolling_features.py""]","[50, 56, 65, 83, 84, 86, 88, 91, 94, 96, 108, 119, 127, 154, 155, 164, 173, 177, 188, 189, 198, 207, 222, 224, 244, 245, 282, 330, 361, 392, 470, 472, 499, 500, 509, 511, 520, 528, 542, 543, 548, 549, 561, 568, 570, 580, 589, 594, 615, 630, 632, 661, 662, 691, 692, 696, 706, 763, 804, 807, 867, 877, 906, 907, 908, 951, 1000, 1064, 1086, 1093, 1109, 1111, 1122, 1134, 1139, 1150, 1159, 1231, 1249, 1254, 1288, 1293, 1324, 1349, 1360, 1361, 1362, 1371, 1384, 1393, 1394, 1397, 1400, 1404, 1410, 1448, 1479, 1481, 1587, 1602, 1634, 1959, 2004, 2131, 2151, 2157, 2158, 2166, 2171, 2174, 2176, 2189, 2192, 2199, 2211, 2223, 2365, 2459, 2465, 2466]",[],"['OCCUPIED_SPACES_COLUMN = ""occupied_spaces""', '""OCCUPIED_SPACES_COLUMN"",', 'OCCUPANCY_COLUMN = ""occupied_spaces""', 'OCCUPIED_SPACES_COLUMN,', 'OCCUPIED_SPACES_COLUMN', 'occupied_spaces', 'OCCUPIED_SPACES = ""occupied_spaces""', 'CanonicalColumn.OCCUPIED_SPACES.value,', 'CanonicalColumn.OCCUPIED_SPACES.value', 'occupied_spaces / total_spaces', 'occupied / capacity', 'Occupied spaces.', 'DEFAULT_OCCUPIED_SPACES_COLUMN = (', '""occupied_spaces""', 'occupied_spaces_column: str = (', 'DEFAULT_OCCUPIED_SPACES_COLUMN', 'if not self.occupied_spaces_column:', '""occupied_spaces_column cannot be empty.""', 'negative_occupied_count: int', 'occupied_spaces = _numeric_series(', 'config.occupied_spaces_column,', 'negative_occupied = (', 'occupied_spaces < 0', '& occupied_spaces.notna()', '#   occupied + available = capacity', '# independently calculated occupied/capacity ratio.', '| negative_occupied', 'negative_occupied_count=', 'negative_occupied.sum()', '.occupied_spaces_column,', '#     permitted, because occupied_spaces > total_spaces', '#     occupied_spaces > total_spaces', 'occupied_column = (', 'config.occupied_spaces_column', 'occupied_column', 'occupied_values = pd.to_numeric(', 'occupied_values.notna()', 'occupied_values', 'f""does not agree with occupied/capacity ""', 'occupied_spaces_column=(', '""occupied_spaces"",', '""occupied_spaces"": [', 'occupied_ratio', 'DEFAULT_OCCUPIED_SPACES_COLUMN = ""occupied_spaces""', '""occupied_ratio"",', 'occupied_spaces_column:', 'Column containing currently occupied spaces.', 'Whether to calculate occupancy rate from occupied/capacity', 'occupancy_rate and occupied_spaces / total_spaces.', 'self.occupied_spaces_column,', 'invalid_occupied_spaces_count: int', 'occupied_spaces = self._to_numeric(', 'self._config.occupied_spaces_column', 'invalid_occupied_spaces_count = int(', 'occupied_spaces.isna().sum()', '] = occupied_spaces', 'occupied_spaces,', 'occupied_ratio = (', 'occupied_ratio.clip(', '""occupied_ratio""', '] = occupied_ratio', '& (occupied_spaces >= 0)', 'invalid_occupied_spaces_count=(', 'invalid_occupied_spaces_count', 'self._config.occupied_spaces_column,', 'occupied = pd.to_numeric(', 'dataframe[""occupied_spaces""],', 'occupied', '""occupied_spaces + available_spaces ""', 'occupied < 0', 'if negative_occupied.any():', '""occupied_spaces contains negative values.""', 'occupied > total', '""occupied_spaces exceeds total_spaces ""', '""DEFAULT_OCCUPIED_SPACES_COLUMN"",']","[""occupied_spaces""]",False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,SOURCE_REFERENCE_ONLY,REQUIRES_CAUSAL_REVIEW,"[""Source reference exists, but static analysis does not prove the timestamp cutoff.""]"
occupied_spaces_lag_12h,historical,True,True,float64,float64,23244,4980,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_lag_1d,historical,True,True,float64,float64,1428,600,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_lag_1h,historical,True,True,float64,float64,2731,617,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_lag_2h,historical,True,True,float64,float64,5467,1207,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_lag_30m,historical,True,True,float64,float64,1438,324,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_lag_3h,historical,True,True,float64,float64,8241,1800,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_lag_6h,historical,True,True,float64,float64,16535,3577,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_12h_available,other,True,True,bool,bool,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_1d_available,other,True,True,bool,bool,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_1h_available,other,True,True,bool,bool,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_2h_available,other,True,True,bool,bool,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_3h_available,other,True,True,bool,bool,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_6h_available,other,True,True,bool,bool,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_count_12h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_count_1d,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_count_1h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_count_2h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
occupied_spaces_roll_count_3h,other,True,True,int64,int64,0,0,0,[],[],[],[],[],False,False,False,False,False,False,False,False,False,False,False,False,UNKNOWN,NO_SOURCE_EVIDENCE,REQUIRES_CAUSAL_REVIEW,"[""No sufficiently direct source-code lineage was identified.""]"
